,full_img_path,tube_line,points_lst,cot_stage,comments,tag_time,file_name,directory_name
192,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0495_CROPED_1.jpg,"[(64, 381), (423, 376)]","[(276, 366), (284, 336), (299, 305), (316, 278), (320, 254), (317, 244)]",Open,,1609246583,0495_CROPED_1.jpg,200913_contin_low_L
193,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0495_CROPED_2.jpg,"[(107, 445), (477, 432)]","[(270, 419), (257, 378), (241, 328), (234, 282), (234, 252), (229, 207)]",Open,,1609246596,0495_CROPED_2.jpg,200913_contin_low_L
194,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0495_CROPED_3.jpg,"[(125, 445), (448, 447)]","[(270, 430), (265, 404), (265, 381), (260, 346)]",Closed,,1609246606,0495_CROPED_3.jpg,200913_contin_low_L
195,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0495_CROPED_4.jpg,"[(73, 348), (363, 342)]","[(198, 335), (194, 315), (194, 296), (190, 270), (190, 251), (186, 233)]",Closed,,1609246655,0495_CROPED_4.jpg,200913_contin_low_L
196,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0495_CROPED_5.jpg,"[(75, 522), (381, 513)]","[(271, 509), (275, 482), (282, 454), (287, 422), (287, 400)]",Open,,1609246668,0495_CROPED_5.jpg,200913_contin_low_L
197,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0829_CROPED_1.jpg,"[(63, 376), (422, 377)]","[(249, 365), (242, 336), (232, 307), (210, 274), (186, 244), (147, 211), (133, 196)]",Open,,1609246681,0829_CROPED_1.jpg,200913_contin_low_L
198,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0829_CROPED_2.jpg,"[(104, 440), (475, 431)]","[(268, 423), (255, 371), (242, 318), (219, 262), (202, 218), (195, 181), (191, 157)]",Open,,1609246693,0829_CROPED_2.jpg,200913_contin_low_L
199,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0829_CROPED_3.jpg,"[(128, 444), (449, 443)]","[(250, 429), (241, 388), (225, 344), (203, 308), (184, 280), (168, 253), (142, 231)]",Closed,,1609246706,0829_CROPED_3.jpg,200913_contin_low_L
200,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0829_CROPED_4.jpg,"[(73, 351), (363, 343)]","[(198, 339), (193, 310), (188, 285), (181, 259), (177, 238), (173, 218), (167, 200)]",Closed,,1609246716,0829_CROPED_4.jpg,200913_contin_low_L
201,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_L\0829_CROPED_5.jpg,"[(79, 521), (383, 520)]","[(265, 506), (265, 456), (267, 412), (261, 375), (257, 329), (249, 290), (244, 255), (236, 220)]",Open,,1609246728,0829_CROPED_5.jpg,200913_contin_low_L
202,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1363_CROPED_1.jpg,"[(61, 544), (365, 543)]","[(218, 534), (211, 505), (203, 473), (195, 437)]",Closed,,1609246739,1363_CROPED_1.jpg,200913_contin_low_R
203,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1363_CROPED_2.jpg,"[(70, 621), (360, 617)]","[(283, 605), (298, 549), (313, 505), (323, 469), (339, 432)]",Open,,1609246750,1363_CROPED_2.jpg,200913_contin_low_R
204,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1363_CROPED_3.jpg,"[(69, 338), (386, 352)]","[(225, 321), (227, 303), (226, 287), (223, 269)]",Open,,1609246760,1363_CROPED_3.jpg,200913_contin_low_R
205,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1363_CROPED_4.jpg,"[(62, 603), (437, 597)]","[(245, 583), (242, 546), (242, 512), (239, 480), (240, 434), (244, 419)]",Closed,,1609246978,1363_CROPED_4.jpg,200913_contin_low_R
206,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1363_CROPED_5.jpg,"[(41, 423), (388, 420)]","[(226, 395), (222, 372), (217, 343), (219, 320), (218, 299), (226, 273)]",Open,,1609246996,1363_CROPED_5.jpg,200913_contin_low_R
207,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1697_CROPED_1.jpg,"[(58, 541), (368, 546)]","[(272, 537), (291, 496), (311, 459), (327, 430), (337, 412), (352, 389), (368, 366), (384, 352), (402, 329), (419, 315)]",Closed,,1609247009,1697_CROPED_1.jpg,200913_contin_low_R
208,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1697_CROPED_2.jpg,"[(70, 626), (357, 625)]","[(298, 604), (310, 563), (325, 517), (342, 482), (364, 447), (395, 410), (425, 377), (459, 351), (477, 340)]",Open,,1609247021,1697_CROPED_2.jpg,200913_contin_low_R
209,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1697_CROPED_3.jpg,"[(70, 334), (385, 353)]","[(251, 327), (259, 301), (262, 284), (263, 265), (270, 246), (272, 231)]",Open,,1609247029,1697_CROPED_3.jpg,200913_contin_low_R
210,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1697_CROPED_4.jpg,"[(65, 608), (435, 597)]","[(254, 581), (271, 521), (284, 466), (296, 423), (317, 373)]",Closed,,1609247040,1697_CROPED_4.jpg,200913_contin_low_R
211,C:\Sunflowers\manual_tagging-master\first_last_imgs\200913_contin_low_R\1697_CROPED_5.jpg,"[(42, 430), (384, 428)]","[(231, 391), (239, 355), (247, 325), (253, 307), (262, 283), (270, 260), (278, 246), (294, 225), (296, 217)]",Open,,1609247050,1697_CROPED_5.jpg,200913_contin_low_R
212,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0016_CROPED_1.jpg,"[(158, 427), (513, 431)]","[(318, 423), (308, 359), (290, 307), (276, 256), (267, 217)]",Closed,,1609587785,0016_CROPED_1.jpg,200914_contin_low_L
213,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0016_CROPED_2.jpg,"[(175, 608), (548, 600)]","[(320, 617), (330, 569), (342, 520), (350, 466)]",Hook,,1609587799,0016_CROPED_2.jpg,200914_contin_low_L
214,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0016_CROPED_3.jpg,"[(266, 602), (590, 599)]","[(452, 575), (453, 548), (449, 492), (440, 435)]",Open,,1609587814,0016_CROPED_3.jpg,200914_contin_low_L
215,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0016_CROPED_4.jpg,"[(86, 407), (376, 404)]","[(258, 397), (263, 367), (261, 333)]",Open,,1609587827,0016_CROPED_4.jpg,200914_contin_low_L
216,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0016_CROPED_5.jpg,"[(203, 481), (510, 479)]","[(328, 463), (334, 422), (334, 377), (333, 336)]",Open,,1609587843,0016_CROPED_5.jpg,200914_contin_low_L
217,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0351_CROPED_1.jpg,"[(159, 442), (517, 440)]","[(297, 425), (284, 376), (266, 334), (244, 294), (218, 250), (188, 214), (166, 178)]",Closed,,1609587889,0351_CROPED_1.jpg,200914_contin_low_L
218,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0351_CROPED_2.jpg,"[(175, 622), (550, 607)]","[(325, 601), (315, 600), (306, 536), (280, 454), (265, 423), (254, 398), (240, 371)]",Closed,,1609587980,0351_CROPED_2.jpg,200914_contin_low_L
219,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0351_CROPED_3.jpg,"[(262, 598), (585, 593)]","[(441, 578), (436, 536), (427, 499), (411, 440), (391, 395), (380, 367)]",Open,,1609588006,0351_CROPED_3.jpg,200914_contin_low_L
220,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0351_CROPED_4.jpg,"[(84, 413), (374, 412)]","[(220, 397), (218, 376), (207, 355), (194, 332), (172, 307), (145, 283), (125, 265)]",Open,,1609588026,0351_CROPED_4.jpg,200914_contin_low_L
221,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_L\0351_CROPED_5.jpg,"[(203, 488), (508, 483)]","[(322, 457), (322, 428), (312, 391), (309, 353), (300, 313), (282, 273)]",Hook,,1609588043,0351_CROPED_5.jpg,200914_contin_low_L
222,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\1714_CROPED_1.jpg,"[(116, 381), (422, 382)]","[(266, 380), (267, 363), (264, 333), (262, 311), (262, 276), (259, 242)]",Open,,1609588064,1714_CROPED_1.jpg,200914_contin_low_R
223,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\1714_CROPED_2.jpg,"[(119, 357), (403, 365)]","[(282, 342), (286, 324), (288, 298), (294, 269), (294, 240), (294, 201), (295, 177)]",Hook,,1609588083,1714_CROPED_2.jpg,200914_contin_low_R
224,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\1714_CROPED_3.jpg,"[(39, 431), (363, 440)]","[(237, 410), (251, 376), (261, 338)]",Closed,,1609588098,1714_CROPED_3.jpg,200914_contin_low_R
225,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\1714_CROPED_4.jpg,"[(97, 405), (467, 393)]","[(278, 375), (287, 357), (293, 331), (299, 312)]",Closed,,1609588116,1714_CROPED_4.jpg,200914_contin_low_R
226,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\1714_CROPED_5.jpg,"[(159, 549), (502, 539)]","[(372, 513), (377, 489), (382, 463), (401, 416), (405, 391)]",Open,,1609588140,1714_CROPED_5.jpg,200914_contin_low_R
227,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\2049_CROPED_1.jpg,"[(111, 384), (421, 380)]","[(278, 378), (284, 354), (296, 330), (304, 299), (318, 263), (326, 239), (344, 210), (350, 201)]",Closed,,1609588170,2049_CROPED_1.jpg,200914_contin_low_R
228,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\2049_CROPED_2.jpg,"[(117, 342), (406, 356)]","[(288, 343), (297, 315), (312, 280), (323, 246), (335, 213), (344, 183), (348, 170)]",Closed,,1609588209,2049_CROPED_2.jpg,200914_contin_low_R
229,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\2049_CROPED_3.jpg,"[(41, 421), (359, 428)]","[(230, 408), (242, 368), (256, 337), (275, 298), (287, 266), (298, 247)]",Closed,,1609588229,2049_CROPED_3.jpg,200914_contin_low_R
230,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\2049_CROPED_4.jpg,"[(96, 408), (462, 397)]","[(309, 374), (320, 347), (338, 303), (367, 264), (382, 235)]",Closed,,1609588268,2049_CROPED_4.jpg,200914_contin_low_R
231,C:\Sunflowers\manual_tagging-master\first_last_imgs\200914_contin_low_R\2049_CROPED_5.jpg,"[(160, 543), (499, 530)]","[(379, 520), (398, 473), (415, 434), (442, 391), (469, 354), (495, 317)]",Closed,,1609588321,2049_CROPED_5.jpg,200914_contin_low_R
232,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0016_CROPED_1.jpg,"[(92, 493), (447, 485)]","[(323, 484), (325, 446), (328, 418), (330, 395), (332, 364), (327, 318)]",Closed,,1609750280,0016_CROPED_1.jpg,200915_contin_low_L
233,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0016_CROPED_2.jpg,"[(215, 550), (589, 552)]","[(393, 545), (399, 518), (405, 486), (415, 458), (425, 435), (441, 404), (452, 383)]",Open,,1609750291,0016_CROPED_2.jpg,200915_contin_low_L
234,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0016_CROPED_3.jpg,"[(160, 375), (483, 371)]","[(300, 366), (299, 347), (296, 324), (296, 300), (293, 288)]",Hook,,1609750301,0016_CROPED_3.jpg,200915_contin_low_L
235,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0016_CROPED_4.jpg,"[(114, 425), (403, 420)]","[(261, 406), (262, 383), (262, 357), (265, 344)]",Open,,1609750318,0016_CROPED_4.jpg,200915_contin_low_L
236,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0016_CROPED_5.jpg,"[(144, 363), (446, 348)]","[(285, 337), (281, 309), (276, 277)]",Open,,1609750599,0016_CROPED_5.jpg,200915_contin_low_L
237,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0376_CROPED_1.jpg,"[(94, 496), (455, 488)]","[(305, 483), (295, 455), (282, 418), (269, 385), (254, 352), (239, 320), (224, 290), (206, 261), (192, 233), (171, 214)]",Closed,,1609750668,0376_CROPED_1.jpg,200915_contin_low_L
238,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0376_CROPED_2.jpg,"[(215, 544), (587, 546)]","[(362, 543), (341, 507), (314, 453), (278, 392), (234, 326), (197, 279), (170, 245), (141, 208)]",Open,,1609750684,0376_CROPED_2.jpg,200915_contin_low_L
239,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0376_CROPED_3.jpg,"[(160, 375), (483, 374)]","[(282, 367), (263, 326), (241, 285), (219, 247), (201, 221), (175, 191), (131, 162)]",Hook,,1609750742,0376_CROPED_3.jpg,200915_contin_low_L
240,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0376_CROPED_4.jpg,"[(113, 423), (405, 418)]","[(258, 406), (256, 378), (253, 346), (245, 323), (241, 297), (234, 273), (230, 249), (222, 229)]",Open,,1609750755,0376_CROPED_4.jpg,200915_contin_low_L
241,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_L\0376_CROPED_5.jpg,"[(141, 365), (445, 347)]","[(273, 342), (265, 311), (253, 277), (238, 247), (225, 219), (213, 197), (207, 183)]",Open,,1609750767,0376_CROPED_5.jpg,200915_contin_low_L
242,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2066_CROPED_1.jpg,"[(100, 457), (408, 456)]","[(295, 431), (290, 397), (291, 355), (286, 324), (279, 301)]",Closed,,1609750834,2066_CROPED_1.jpg,200915_contin_low_R
243,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2066_CROPED_2.jpg,"[(94, 492), (384, 490)]","[(267, 472), (260, 454), (250, 427), (250, 416)]",Closed,,1609750843,2066_CROPED_2.jpg,200915_contin_low_R
244,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2066_CROPED_3.jpg,"[(29, 432), (347, 449)]","[(197, 420), (197, 409), (197, 398), (195, 387), (197, 379)]",Closed,,1609750857,2066_CROPED_3.jpg,200915_contin_low_R
245,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2066_CROPED_4.jpg,"[(109, 506), (479, 501)]","[(300, 498), (305, 478), (305, 460), (310, 441), (310, 431), (310, 424)]",Closed,,1609750892,2066_CROPED_4.jpg,200915_contin_low_R
246,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2066_CROPED_5.jpg,"[(130, 468), (479, 474)]","[(315, 456), (324, 432), (331, 395), (336, 366), (337, 350)]",Closed,,1609750902,2066_CROPED_5.jpg,200915_contin_low_R
247,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2426_CROPED_1.jpg,"[(98, 462), (406, 455)]","[(300, 433), (319, 400), (338, 361), (360, 326), (388, 300), (417, 274), (451, 249)]",Closed,,1609750925,2426_CROPED_1.jpg,200915_contin_low_R
248,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2426_CROPED_2.jpg,"[(96, 513), (388, 503)]","[(301, 470), (321, 426), (339, 382), (369, 343), (393, 303), (412, 274), (422, 252), (443, 210)]",Closed,,1609750937,2426_CROPED_2.jpg,200915_contin_low_R
249,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2426_CROPED_3.jpg,"[(30, 423), (344, 442)]","[(184, 419), (197, 379), (206, 339), (225, 304), (239, 273), (259, 241)]",Closed,,1609750953,2426_CROPED_3.jpg,200915_contin_low_R
250,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2426_CROPED_4.jpg,"[(111, 508), (477, 503)]","[(296, 500), (299, 464), (297, 421), (298, 375), (303, 347), (312, 314), (322, 280)]",Closed,,1609750965,2426_CROPED_4.jpg,200915_contin_low_R
251,C:\Sunflowers\manual_tagging-master\first_last_imgs\200915_contin_low_R\2426_CROPED_5.jpg,"[(133, 460), (474, 472)]","[(305, 463), (313, 425), (324, 382), (336, 344), (350, 310), (373, 271), (390, 245)]",Closed,,1609750975,2426_CROPED_5.jpg,200915_contin_low_R
252,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0016_CROPED_1.jpg,"[(51, 436), (410, 434)]","[(272, 435), (280, 407), (287, 383), (298, 357), (304, 337), (304, 314), (304, 296)]",Closed,,1609750987,0016_CROPED_1.jpg,200916_contin_low_L
253,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0016_CROPED_2.jpg,"[(153, 549), (526, 515)]","[(375, 517), (369, 481), (366, 441), (361, 415), (350, 375), (346, 344)]",Closed,,1609750996,0016_CROPED_2.jpg,200916_contin_low_L
254,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0016_CROPED_3.jpg,"[(137, 429), (459, 420)]","[(345, 428), (345, 396), (345, 366), (337, 339), (325, 313), (313, 292), (295, 280)]",Open,,1609751007,0016_CROPED_3.jpg,200916_contin_low_L
255,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0016_CROPED_4.jpg,"[(110, 539), (399, 524)]","[(258, 527), (258, 502), (257, 469), (254, 444), (252, 410), (245, 374), (241, 356)]",Hook,,1609751016,0016_CROPED_4.jpg,200916_contin_low_L
256,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0016_CROPED_5.jpg,"[(118, 304), (420, 280)]","[(294, 277), (292, 257), (293, 235), (295, 218), (295, 197), (295, 184), (295, 175)]",Open,,1609751069,0016_CROPED_5.jpg,200916_contin_low_L
257,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0341_CROPED_1.jpg,"[(49, 446), (409, 444)]","[(248, 428), (243, 390), (236, 358), (223, 322), (206, 298), (179, 263), (153, 222)]",Closed,,1609751082,0341_CROPED_1.jpg,200916_contin_low_L
258,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0341_CROPED_2.jpg,"[(154, 551), (524, 522)]","[(355, 514), (336, 468), (323, 429), (303, 390), (286, 347), (265, 310), (242, 278), (218, 250), (192, 225)]",Closed,,1609751102,0341_CROPED_2.jpg,200916_contin_low_L
259,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0341_CROPED_3.jpg,"[(135, 434), (458, 426)]","[(336, 425), (332, 392), (324, 362), (312, 328), (298, 295), (285, 267), (271, 240), (245, 211), (219, 184)]",Open,,1609751116,0341_CROPED_3.jpg,200916_contin_low_L
260,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0341_CROPED_4.jpg,"[(114, 539), (399, 526)]","[(252, 524), (248, 477), (245, 433), (239, 397), (231, 350), (223, 319), (214, 271), (205, 224)]",Closed,,1609751127,0341_CROPED_4.jpg,200916_contin_low_L
261,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_L\0341_CROPED_5.jpg,"[(118, 307), (428, 289)]","[(297, 279), (302, 252), (303, 226), (305, 203), (304, 178), (303, 158), (295, 133)]",Open,,1609751139,0341_CROPED_5.jpg,200916_contin_low_L
262,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2442_CROPED_1.jpg,"[(51, 339), (348, 339)]","[(236, 343), (241, 323), (246, 298), (248, 282), (259, 262)]",Closed,,1609751152,2442_CROPED_1.jpg,200916_contin_low_R
263,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2442_CROPED_2.jpg,"[(93, 438), (383, 440)]","[(231, 418), (233, 387), (234, 351), (236, 328)]",Open,,1609751161,2442_CROPED_2.jpg,200916_contin_low_R
264,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2442_CROPED_3.jpg,"[(68, 411), (386, 408)]","[(267, 386), (269, 360), (270, 333), (272, 312), (272, 298)]",Closed,,1609751171,2442_CROPED_3.jpg,200916_contin_low_R
265,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2442_CROPED_4.jpg,"[(75, 600), (444, 576)]","[(279, 532), (275, 485), (270, 436), (270, 411), (278, 382), (284, 373), (297, 352)]",Closed,,1609751184,2442_CROPED_4.jpg,200916_contin_low_R
266,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2442_CROPED_5.jpg,"[(74, 580), (416, 582)]","[(235, 574), (238, 508)]",Closed,,1609751192,2442_CROPED_5.jpg,200916_contin_low_R
267,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2767_CROPED_1.jpg,"[(55, 335), (354, 331)]","[(239, 340), (248, 315), (259, 280), (266, 253), (275, 225), (288, 202), (300, 191)]",Closed,,1609751204,2767_CROPED_1.jpg,200916_contin_low_R
268,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2767_CROPED_2.jpg,"[(93, 438), (383, 441)]","[(248, 415), (260, 377), (279, 344), (299, 312), (316, 280), (325, 264)]",Closed,,1609751216,2767_CROPED_2.jpg,200916_contin_low_R
269,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2767_CROPED_3.jpg,"[(69, 412), (384, 409)]","[(270, 391), (272, 373), (279, 345), (282, 326), (288, 307), (293, 292), (303, 272)]",Closed,,1609751226,2767_CROPED_3.jpg,200916_contin_low_R
270,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2767_CROPED_4.jpg,"[(70, 574), (443, 553)]","[(284, 533), (284, 499), (289, 448), (300, 393), (313, 337), (329, 279)]",Closed,,1609751243,2767_CROPED_4.jpg,200916_contin_low_R
271,C:\Sunflowers\manual_tagging-master\first_last_imgs\200916_contin_low_R\2767_CROPED_5.jpg,"[(72, 587), (416, 586)]","[(246, 572), (252, 534), (258, 490), (263, 452)]",Closed,,1609751252,2767_CROPED_5.jpg,200916_contin_low_R
272,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0017_CROPED_1.jpg,"[(128, 500), (489, 499)]","[(334, 486), (350, 454), (366, 419), (381, 390), (403, 335), (424, 284), (435, 212)]",Open,,1609751266,0017_CROPED_1.jpg,201020_contin_low_L
273,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0017_CROPED_2.jpg,"[(256, 678), (630, 676)]","[(470, 670), (485, 629), (487, 586), (499, 549), (503, 512), (512, 471)]",Closed,,1609751281,0017_CROPED_2.jpg,201020_contin_low_L
274,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0017_CROPED_3.jpg,"[(151, 602), (469, 593)]","[(338, 529), (352, 485), (364, 436)]",Closed,,1609751290,0017_CROPED_3.jpg,201020_contin_low_L
275,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0017_CROPED_4.jpg,"[(171, 534), (456, 530)]","[(335, 467), (353, 420), (366, 385), (374, 345), (379, 316), (383, 296)]",Closed,,1609751301,0017_CROPED_4.jpg,201020_contin_low_L
276,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0017_CROPED_5.jpg,"[(284, 619), (583, 601)]","[(442, 595), (445, 564), (441, 531), (444, 493), (450, 469), (450, 444), (455, 426)]",Closed,,1609751319,0017_CROPED_5.jpg,201020_contin_low_L
277,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0406_CROPED_1.jpg,"[(130, 505), (492, 496)]","[(313, 487), (309, 425), (301, 362), (286, 293), (262, 238), (246, 177)]",Open,,1609751329,0406_CROPED_1.jpg,201020_contin_low_L
278,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0406_CROPED_2.jpg,"[(254, 685), (624, 679)]","[(434, 659), (433, 598), (419, 534), (405, 447), (377, 375), (350, 319)]",Closed,,1609751370,0406_CROPED_2.jpg,201020_contin_low_L
279,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0406_CROPED_3.jpg,"[(149, 599), (467, 594)]","[(315, 533), (316, 486), (315, 427), (303, 389)]",Closed,,1609751381,0406_CROPED_3.jpg,201020_contin_low_L
280,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0406_CROPED_4.jpg,"[(170, 505), (462, 494)]","[(321, 468), (326, 435), (319, 402), (315, 371), (315, 356), (304, 323), (299, 302)]",Closed,,1609751397,0406_CROPED_4.jpg,201020_contin_low_L
281,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_L\0406_CROPED_5.jpg,"[(285, 654), (590, 637)]","[(445, 594), (436, 493), (397, 402), (354, 346)]",Closed,,1609751406,0406_CROPED_5.jpg,201020_contin_low_L
282,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6564_CROPED_1.jpg,"[(156, 522), (460, 538)]","[(273, 515), (293, 475), (305, 424), (312, 379), (320, 351), (330, 317)]",Open,,1609751419,6564_CROPED_1.jpg,201020_contin_low_R
283,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6564_CROPED_2.jpg,"[(150, 623), (436, 636)]","[(309, 601), (312, 562), (322, 509), (333, 458), (337, 429)]",Closed,,1609751487,6564_CROPED_2.jpg,201020_contin_low_R
284,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6564_CROPED_3.jpg,"[(122, 508), (440, 506)]","[(310, 485), (305, 438), (307, 397), (307, 362), (307, 329), (304, 303)]",Open,,1609751501,6564_CROPED_3.jpg,201020_contin_low_R
285,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6564_CROPED_4.jpg,"[(193, 658), (560, 653)]","[(427, 644), (428, 618), (430, 593), (430, 568), (430, 552), (428, 538), (430, 516), (430, 506), (430, 499)]",Closed,,1609751513,6564_CROPED_4.jpg,201020_contin_low_R
286,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6564_CROPED_5.jpg,"[(154, 728), (492, 742)]","[(306, 703), (300, 671), (296, 627), (296, 589), (299, 552), (303, 532)]",Closed,,1609751523,6564_CROPED_5.jpg,201020_contin_low_R
287,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6953_CROPED_1.jpg,"[(154, 538), (456, 555)]","[(273, 515), (282, 461), (302, 420), (318, 384), (344, 347), (368, 315), (399, 280)]",Open,,1609751536,6953_CROPED_1.jpg,201020_contin_low_R
288,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6953_CROPED_2.jpg,"[(150, 608), (437, 618)]","[(323, 600), (340, 553), (353, 517), (372, 488), (407, 442), (445, 389), (483, 354)]",Closed,,1609751556,6953_CROPED_2.jpg,201020_contin_low_R
289,C:\Sunflowers\manual_tagging-master\first_last_imgs\201020_contin_low_R\6953_CROPED_3.jpg,"[(122, 515), (441, 502)]","[(315, 487), (321, 436), (333, 376), (344, 342), (359, 306), (372, 274), (392, 233)]",Open,,1609751568,6953_CROPED_3.jpg,201020_contin_low_R
